id,title,release_date,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,runtime,vote_average,vote_count,popularity,budget,revenue,tagline,director,producer_1,producer_2,producer_3,actor_1,actor_2,actor_3,actor_4,actor_5,actor_6,overview,original_language,homepage,backdrop_path,poster_path,collection_name,keywords,adult_content
277216,Straight Outta Compton,2015-08-11,Drama,Music,History,,,,147,7.785,3937,3.878,28000000,201634991,The world's most dangerous times created the world's most dangerous group.,F. Gary Gray,Ice Cube,Dr. Dre,Scott Bernstein,O'Shea Jackson Jr.,Corey Hawkins,Jason Mitchell,Neil Brown Jr.,Aldis Hodge,Marlon Yates Jr.,"In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.",en,http://www.straightouttacompton.com/,/8r9RoGfwGmn1pn0G3sbvHHemSWF.jpg,/1CiLJx8Xtv3TbbFj6k7BboSmKgC.jpg,,"drug dealer, police brutality, husband wife relationship, rap music, hip-hop, sibling relationship, aids, parent child relationship, gangster, rapper, ghetto, nightclub, assault, freedom of speech, protest, vandalism, recording contract, rags to riches, based on true story, terminal illness, road trip, feud, marijuana, gang, police chase, hospital, racism, los angeles, california, detroit, michigan, racial slur, wrongful arrest, death of brother, milwaukee wisconsin, police raid, police harassment, duringcreditsstinger, record company, music tour, 1980s, intimidation by police, los angeles riots, compton, california",False
142,Brokeback Mountain,2005-10-22,Drama,Romance,,,,,134,7.8,7083,3.831,14000000,178043761,Love is a force of nature.,Ang Lee,James Schamus,Diana Ossana,,Heath Ledger,Jake Gyllenhaal,Michelle Williams,Anne Hathaway,Randy Quaid,Linda Cardellini,"In 1960s Wyoming, two men develop a strong emotional and sexual relationship that endures as a lifelong connection complicating their lives as they get married and start families of their own.",en,https://www.focusfeatures.com/brokeback_mountain,/vXzqV2RtJlT9WhNEM4NYWCEC6ZI.jpg,/aByfQOQBNa4CMFwIgq3QrqY2ZHh.jpg,,"secret love, wyoming, usa, countryside, homophobia, marriage crisis, intolerance, in the closet, summer, cowboy, lgbt, star crossed lovers, 1960s, closeted homosexual, gay romance, gay theme, gay relationship, boys' love (bl)",False
585511,Luck,2022-08-05,Animation,Adventure,Comedy,Fantasy,,,105,7.784,1766,4.071,0,0,Sometimes all you need is for everything to go wrong.,Peggy Holmes,David Eisenmann,John Lasseter,Dana Goldberg,Eva Noblezada,Simon Pegg,Jane Fonda,Whoopi Goldberg,Colin O'Donoghue,Lil Rel Howery,"Suddenly finding herself in the never-before-seen Land of Luck, the unluckiest person in the world must unite with the magical creatures there to turn her luck around.",en,https://tv.apple.com/movie/umc.cmc.5w6fq1u39v7ozsdv3jkx0nrfs,/3VQj6m0I6gkuRaljmhNZl0XR3by.jpg,/9OpVlfJGNvX3lUqdzY0nGoA6wQa.jpg,,"superstition, bad luck, leprechaun, computer animation, female protagonist, calm",False
149870,The Wind Rises,2013-07-20,Drama,Animation,Romance,War,History,,126,7.784,3075,3.62,30000000,117932401,We must live.,Hayao Miyazaki,Toshio Suzuki,Naoya Fujimaki,Ryoichi Fukuyama,Hideaki Anno,Hidetoshi Nishijima,Miori Takimoto,Masahiko Nishimura,Stephen Alpert,Mansai Nomura,"A lifelong love of flight inspires Japanese aviation engineer Jiro Horikoshi, whose storied career includes the creation of the A-6M World War II fighter plane.",ja,,/938lqhAQaO3hmLg44VbUR7OqlMs.jpg,/jfwSexzlIzaOgxP9A8bTA6t8YYb.jpg,,"japan, airplane, flying, world war ii, earthquake, biography, great depression, pacific war, love, tuberculosis, adult animation, anime",False
49026,The Dark Knight Rises,2012-07-17,Action,Crime,Drama,Thriller,,,165,7.784,23041,4.771,250000000,1081041287,The legend ends.,Christopher Nolan,Christopher Nolan,Charles Roven,Emma Thomas,Christian Bale,Gary Oldman,Tom Hardy,Joseph Gordon-Levitt,Anne Hathaway,Marion Cotillard,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.",en,http://www.thedarkknightrises.com/,/y2DB71C4nyIdMrANijz8mzvQtk6.jpg,/hr0L2aueqlP2BYUblTTjmtn0hw4.jpg,The Dark Knight Collection,"airplane, fight, burglar, hostage, secret identity, crime fighter, superhero, villainess, time bomb, based on comic, cover-up, vigilante, tragic hero, mobile, terrorism, destruction, fighting, criminal underworld, cat burglar, flood",False
11602,Through a Glass Darkly,1961-10-16,Drama,,,,,,91,7.8,495,3.568,0,8939,,Ingmar Bergman,Allan Ekelund,,,Harriet Andersson,Gunnar Björnstrand,Max von Sydow,Lars Passgård,,,"Karin hopes to recover from her recent stay at a mental hospital by spending the summer at her family's cottage on a tiny island. Her husband, Martin, cares for her but is frustrated by her physical withdrawal. Her younger brother, Minus, is confused by Karin's vulnerability and his own budding sexuality. Their father, David, cannot overcome his haughty remoteness. Beset by visions, Karin descends further into madness.",sv,,/ziTptDmkMLIC50LB0to2OU3hwOy.jpg,/rYD30Fm4vAcBqk1kTsxHw1s8P29.jpg,,"daughter, island, schizophrenia, author, mental illness, electroconvulsive therapy",False
438631,Dune,2021-09-15,Science Fiction,Adventure,,,,,155,7.782,13304,6.354,165000000,407573628,It begins.,Denis Villeneuve,Cale Boyter,Mary Parent,Denis Villeneuve,Timothée Chalamet,Rebecca Ferguson,Oscar Isaac,Jason Momoa,Stellan Skarsgård,Stephen McKinley Henderson,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",en,https://www.dunemovie.com/,/jYEW5xZkZk2WTrdbMGAPFuBqbDc.jpg,/d5NXSklXo0qyIYkgV94XAgMIckC.jpg,Dune Collection,"empire, future, epic, army, based on novel or book, prophecy, dystopia, emperor, sand, spice, hallucinogen, treason, baron, revenge, premonition, betrayal, space, water shortage, creature, desert, knife fight, destiny, giant worm, space opera, sand dune, messiah, domineering, mother son relationship, wonder, giant creature, suspenseful, intense, audacious, bold, foreboding, powerful",False
348892,Bajrangi Bhaijaan,2015-07-17,Comedy,Drama,Action,,,,159,7.782,491,3.534,13000000,150000000,,Kabir Khan,Kabir Khan,Salman Khan,Sunil Lulla,Salman Khan,Harshaali Malthotra,Nawazuddin Siddiqui,Kareena Kapoor Khan,Sharat Saxena,Om Puri,A young mute girl from Pakistan loses herself in India with no way to head back. A devoted man with a magnanimous spirit undertakes the task to get her back to her motherland and unite her with her family.,hi,,/n9QCm8uagvmXH476u5qFQsW8HkU.jpg,/vhlliI7HZZlWfo5d6CiyfBAGLrW.jpg,,"religion, journey, lost child, bollywood",False
1675,Day for Night,1973-05-24,Comedy,Drama,,,,,116,7.8,602,3.53,700000,850000,A movie for people who love movies.,François Truffaut,Marcel Berbert,,,Jacqueline Bisset,Jean-Pierre Léaud,François Truffaut,Jean-Pierre Aumont,Valentina Cortese,Dani,"A committed film director struggles to complete his movie while coping with a myriad of crises, personal and professional, among the cast and crew.",fr,,/6MbFN88F27WvGC9WhAXq5KUIgTj.jpg,/e5xDrSx6zDEUlMe2dWKGhv88PDZ.jpg,,"lovesickness, insurance salesman, movie business, nice, alcoholic, extramarital affair, making of, film director",False
934,Rififi,1955-04-13,Crime,Thriller,Drama,,,,118,7.8,576,3.568,200000,460000,...Means Trouble!,Jules Dassin,Pierre Cabaud,René Bezard,Henri Bérard,Jean Servais,Carl Möhner,Robert Manuel,Janine Darcey,Pierre Grasset,Robert Hossein,"Out of prison after a five-year stretch, jewel thief Tony turns down a quick job his friend Jo offers him, until he discovers that his old girlfriend Mado has become the lover of local gangster Pierre Grutter during Tony's absence. Expanding a minor smash-and-grab into a full-scale jewel heist, Tony and his crew appear to get away clean, but their actions after the job is completed threaten the lives of everyone involved.",fr,,/cVPBT3FqKG3BPXlH4Hg54KHxnqQ.jpg,/heVdAFNZUxXVmO6jiJcEHCvI5lK.jpg,,"paris, france, italian, jewelry, nightclub, safe, heist, burglary, newspaper stand, silhouetted dancer, tuberculosis, cleaner",False
16237,Teen Titans: Trouble in Tokyo,2006-09-15,Animation,Action,Science Fiction,TV Movie,,,75,7.8,406,3.781,0,0,The Titans go ninja on the notorious villain Brushogun in their awesome first feature-length movie.,Heather A. Maxwell,David Slack,Linda Steiner,Glen Murakami,Greg Cipes,Scott Menville,Khary Payton,Tara Strong,Hynden Walch,Robert Ito,"After a battle with a high-tech villain named, Saiko-Tek, the Teen Titans travel to the city of Tokyo where they find themselves embroiled in a conflict with an ancient enemy.",en,,/fey7NzJ61KAAVPfUgcpaahW5gZ5.jpg,/4wMlDE1HzkVyYeDKuY1oDOWQlN2.jpg,,"villain, fraud, based on comic, tokyo, japan, arrested, teen superhero, series finale",False
15859,A Moment to Remember,2004-11-05,Drama,Romance,,,,,117,7.8,326,3.531,4200000,0,"Everything passes away, but I wish I could remember my love forever.",John H. Lee,Kim Sang-min,Lee Young-pil,,Jung Woo-sung,Son Ye-jin,Baek Jong-hak,Lee Sun-jin,Park Sang-gyu,Kim Hee-ryung,A young couple's love is tested when Sun-jin is diagnosed with a rare form of Alzheimer's disease.,ko,,/uRkIlvBtvwOWBBY3GtpCJGJsGug.jpg,/s9ulpxLbkeJTTYxqLVUl6PreLGN.jpg,,"alzheimer's disease, love tested",False
14069,The Girl Who Leapt Through Time,2006-07-15,Fantasy,Animation,Drama,Science Fiction,,,98,7.782,2057,3.879,0,3800000,There is a future that we can't wait for.,Mamoru Hosoda,Yuichiro Saito,Takafumi Watanabe,,Riisa Naka,Takuya Ishida,Mitsutaka Itakura,Ayami Kakiuchi,Mitsuki Tanimura,Yuki Sekido,"When 17-year-old Makoto Konno gains the ability to, quite literally, ""leap"" backwards through time, she immediately sets about improving her grades and preventing personal mishaps. However, she soon realises that changing the past isn't as simple as it seems, and eventually, will have to rely on her new powers to shape the future of herself and her friends.",ja,,/3c59KMNs2MYqXUb2GZe8Yfwn4kb.jpg,/xHnlWM8BmqY419YUccYy2KC5Jqo.jpg,,"high school, time travel, surrealism, love, slice of life, teenage girl, school, schoolgirl, jumping from height, teenage romance, anime, japanese high school, time manipulation, time leap, familiar",False
15916,Angel's Egg,1985-12-15,Animation,Fantasy,Mystery,,,,71,7.8,428,3.53,0,0,Under a sky where clouds make sound as they move.,Mamoru Oshii,Hiroshi Hasegawa,Mitsunori Miura,Hiroshi Hasegawa,Keiichi Noda,Mako Hyodo,Jinpachi Nezu,,,,"In a desolate and dark world full of shadows, lives one little girl who seems to do nothing but collect water in jars and protect a large egg she carries everywhere. A mysterious man enters her life... and they discuss the world around them.",ja,https://gkids.com/films/angels-egg,/nZn384qWYugXu6U1N8Ya0Iv0NXE.jpg,/dRUB7sDcedqatDfyuRqyQulmW97.jpg,,"gothic, adult animation, fossil, anime, original video animation (ova), avant garde",False
12496,The Twilight Samurai,2002-11-02,Drama,Romance,,,,,129,7.8,319,3.531,5000000,7372769,,Yoji Yamada,Hiroshi Fukazawa,Shigehiro Nakagawa,Ichiro Yamamoto,Hiroyuki Sanada,Rie Miyazawa,Nenji Kobayashi,Mitsuru Fukikoshi,Min Tanaka,Ren Osugi,"Seibei Iguchi leads a difficult life as a low ranking samurai at the turn of the nineteenth century. A widower with a meager income, Seibei struggles to take care of his two daughters and senile mother. New prospects seem to open up when the beautiful Tomoe, a childhood friend, comes back into he and his daughters' life, but as the Japanese feudal system unravels, Seibei is still bound by the code of honor of the samurai and by his own sense of social precedence. How can he find a way to do what is best for those he loves?",ja,,/qLSxcYFa3TraWDAeXwNlS91DbHz.jpg,/bB2M8UF8wc9flfGWkcgkTTf8Mzr.jpg,Samurai Trilogy (Yoji Yamada) Collection,"daughter, japan, samurai, based on novel or book, sword, mission of murder, teacher, sword fight, honor, period drama, historical, widower, jidaigeki, feudal japan, 19th century, bushi, bakumatsu, earnest, sincere",False
712454,The Summit of the Gods,2021-09-22,Animation,Adventure,Mystery,,,,95,7.778,360,3.845,9850000,1756552,,Patrick Imbert,Didier Brunner,Damien Brunner,Stéphan Roelants,Éric Herson-Macarel,Damien Boisseau,Elisabeth Ventura,Lazare Herson-Macarel,Kylian Rehlinger,François Dunoyer,A photojournalist's obsessive quest for the truth about the first expedition to Mt. Everest leads him to search for an esteemed climber who went missing.,fr,https://www.netflix.com/title/81439550,/pcpNf4jCrIV8TMLqTp7k2LhmzTP.jpg,/iowz7MwaTWMYlfLUE6GeM0m3Hze.jpg,,"based on manga, mount everest, missing body, alpine climbing, investigative reporter",False
9421,The Dinner Game,1998-04-15,Comedy,,,,,,80,7.778,1929,3.869,12500000,78599508,A feast for the senseless.,Francis Veber,Alain Poiré,,,Jacques Villeret,Thierry Lhermitte,Francis Huster,Daniel Prévost,Alexandra Vandernoot,Catherine Frot,"For Pierre Brochant and his friends, Wednesday is “Idiots' Day”. The idea is simple: each person has to bring along an idiot. The one who brings the most spectacular idiot wins the prize. Tonight, Brochant is ecstatic. He has found a gem. The ultimate idiot, “A world champion idiot!”. What Brochant doesn’t know is that Pignon is a real jinx, a past master in the art of bringing on catastrophes...",fr,https://myflixer.plus/,/fxXwBvym6DkqkO4AWn8OjwMfMc1.jpg,/jCOCdWIim6upzteYswh8BpcsKWg.jpg,,"tax inspector, fool",False
887,The Best Years of Our Lives,1946-12-25,Drama,Romance,War,,,,171,7.8,664,3.568,2100000,23650000,Three wonderful loves in the best picture of the year!,William Wyler,Samuel Goldwyn,,,Dana Andrews,Fredric March,Harold Russell,Teresa Wright,Myrna Loy,Cathy O'Donnell,"It's the hope that sustains the spirit of every GI: the dream of the day when he will finally return home. For three WWII veterans, the day has arrived. But for each man, the dream is about to become a nightmare.",en,,/nCl5KzxUs4rVVlAdixDf4r5AbbZ.jpg,/gd5EoAU4MM57sW3vlWxJ0NMM8cV.jpg,,"post-traumatic stress disorder (ptsd), war veteran, world war ii, bodily disabled person, rehabilitation, black and white, romantic",False
262,The King of Comedy,1982-12-18,Drama,Comedy,,,,,109,7.777,2351,3.892,19000000,2536000,It's no laughing matter.,Martin Scorsese,Arnon Milchan,,,Robert De Niro,Jerry Lewis,Diahnne Abbott,Sandra Bernhard,Shelley Hack,Frederick de Cordova,"Aspiring comic Rupert Pupkin attempts to achieve success in show business by stalking his idol, a late night talk-show host who craves his own privacy.",en,https://www.newregency.com/movies/the-king-of-comedy,/npoUm3stzUM2lR46ClLDwBZDaeZ.jpg,/3BM78deUfeZfShqPTblZuamgC8a.jpg,,"prison, new york city, blackmail, show business, entertainer, fbi, studio, receptionist, zealous, cautionary, hilarious, audacious, mean spirited",False
715931,Emancipation,2022-12-02,Drama,War,History,,,,132,7.8,1153,3.807,0,0,,Antoine Fuqua,Jon Mone,Will Smith,Joey McFarland,Will Smith,Ben Foster,Charmaine Bingwa,Gilbert Owuor,Ronnie Gene Blevins,Aaron Moten,"Inspired by the gripping true story of a man who would do anything for his family—and for freedom. When Peter, an enslaved man, risks his life to escape and return to his family, he embarks on a perilous journey of love and endurance.",en,https://tv.apple.com/movie/umc.cmc.1j6fdxookwtqml3bd8ivvcbbv,/9GcSC43iof4nIdxoVIo2Xzd0nxM.jpg,/s9sUK1vAaOcxJfKzNTszrNkPhkH.jpg,,"slavery, based on true story, black slave, escape from slavery, united states of america (usa)",False
